! MS46522B
! 1629104/M1: 82820001
! 9/7/2022 4:16:36 PM
! D:\MESURE_MONTURE_07092022\LIGNE_35MM_4ROGERS.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# GHZ S RI R 50.0
! FREQ.GHZ         S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
   0.003927171     0.0002788    0.0040480     1.0013290   -0.0060651     0.9987611   -0.0059882    -0.0000024    0.0040225 
   0.003951554     0.0002657    0.0040765     1.0012870   -0.0059822     0.9987558   -0.0061241    -0.0000126    0.0040564 
   0.003976089     0.0002735    0.0040979     1.0012620   -0.0060541     0.9986933   -0.0061143    -0.0000033    0.0040891 
   0.004000776     0.0002701    0.0041203     1.0012830   -0.0061834     0.9987084   -0.0061108    -0.0000155    0.0041065 
   0.004025616     0.0002850    0.0041352     1.0013830   -0.0062241     0.9987333   -0.0061717    -0.0000082    0.0041261 
   0.004050611     0.0002519    0.0041613     1.0012950   -0.0062909     0.9987186   -0.0062465    -0.0000018    0.0041448 
   0.004075760     0.0002772    0.0041966     1.0013320   -0.0062895     0.9987338   -0.0062366    -0.0000111    0.0041761 
   0.004101066     0.0002691    0.0042285     1.0012910   -0.0062835     0.9986868   -0.0062484    -0.0000105    0.0041930 
   0.004126529     0.0002575    0.0042708     1.0012550   -0.0062835     0.9986088   -0.0062642    -0.0000062    0.0042160 
   0.004152150     0.0002675    0.0042839     1.0012540   -0.0064250     0.9986726   -0.0062457    -0.0000028    0.0042602 
   0.004177930     0.0002724    0.0043141     1.0013470   -0.0064154     0.9986871   -0.0063103     0.0000063    0.0042660 
   0.004203871     0.0002628    0.0043702     1.0013560   -0.0064295     0.9986339   -0.0064995    -0.0000006    0.0042986 
   0.004229972     0.0002594    0.0043938     1.0012830   -0.0064899     0.9986522   -0.0063959    -0.0000066    0.0043303 
   0.004256235     0.0002695    0.0044093     1.0013780   -0.0065520     0.9987155   -0.0065381    -0.0000054    0.0043491 
   0.004282662     0.0002649    0.0044377     1.0013270   -0.0066410     0.9987668   -0.0064917    -0.0000015    0.0043789 
   0.004309252     0.0002610    0.0044695     1.0013370   -0.0065383     0.9987112   -0.0066261    -0.0000114    0.0044101 
   0.004336008     0.0002509    0.0045040     1.0012830   -0.0066364     0.9987172   -0.0065962    -0.0000026    0.0044366 
   0.004362930     0.0002591    0.0045342     1.0012980   -0.0066649     0.9986715   -0.0066408    -0.0000084    0.0044639 
   0.004390019     0.0002678    0.0045540     1.0013100   -0.0067075     0.9987161   -0.0067169    -0.0000025    0.0044855 
   0.004417276     0.0002629    0.0045921     1.0012650   -0.0067001     0.9986986   -0.0067728    -0.0000211    0.0045075 
   0.004444702     0.0002762    0.0046094     1.0013160   -0.0067971     0.9987104   -0.0067671    -0.0000132    0.0045462 
   0.004472299     0.0002496    0.0046549     1.0012710   -0.0067775     0.9986496   -0.0068805    -0.0000134    0.0045746 
   0.004500066     0.0002677    0.0046812     1.0013170   -0.0068228     0.9987139   -0.0068055    -0.0000034    0.0046018 
   0.004528007     0.0002588    0.0047132     1.0013240   -0.0069130     0.9986746   -0.0068436     0.0000085    0.0046210 
   0.004556121     0.0002640    0.0047127     1.0013410   -0.0069739     0.9987108   -0.0069783     0.0000159    0.0046388 
   0.004584409     0.0002762    0.0047505     1.0012970   -0.0071518     0.9987414   -0.0071058     0.0000010    0.0046618 
   0.004612873     0.0002716    0.0047594     1.0014150   -0.0072226     0.9986997   -0.0070970     0.0000061    0.0047023 
   0.004641514     0.0002816    0.0048042     1.0013520   -0.0070053     0.9987105   -0.0070846     0.0000192    0.0047246 
   0.004670332     0.0002655    0.0048542     1.0012720   -0.0072126     0.9985952   -0.0071391     0.0000027    0.0047631 
   0.004699330     0.0002694    0.0048730     1.0012840   -0.0072066     0.9987001   -0.0072229     0.0000050    0.0047859 
   0.004728507     0.0002690    0.0048960     1.0013430   -0.0073733     0.9986595   -0.0072817     0.0000147    0.0048213 
   0.004757866     0.0002804    0.0049449     1.0012680   -0.0072746     0.9987717   -0.0072960     0.0000136    0.0048401 
   0.004787407     0.0002767    0.0049717     1.0012880   -0.0073026     0.9986951   -0.0073304     0.0000160    0.0048747 
   0.004817132     0.0002749    0.0050016     1.0012630   -0.0074082     0.9986581   -0.0073538     0.0000095    0.0049097 
   0.004847041     0.0002839    0.0050336     1.0012910   -0.0074201     0.9986547   -0.0074557     0.0000176    0.0049313 
   0.004877135     0.0002742    0.0050490     1.0013390   -0.0075475     0.9987296   -0.0074945     0.0000220    0.0049545 
   0.004907417     0.0002735    0.0050928     1.0012580   -0.0074904     0.9987509   -0.0074956     0.0000224    0.0049828 
   0.004937886     0.0002638    0.0051351     1.0012850   -0.0076181     0.9987901   -0.0076096     0.0000225    0.0050136 
   0.004968545     0.0002747    0.0051697     1.0013510   -0.0076051     0.9987338   -0.0077093     0.0000239    0.0050439 
   0.004999394     0.0002851    0.0052002     1.0013230   -0.0076354     0.9987596   -0.0076926     0.0000242    0.0050766 
   0.005030435     0.0002823    0.0052455     1.0012760   -0.0077397     0.9987652   -0.0077416     0.0000249    0.0051086 
   0.005061668     0.0002728    0.0052666     1.0012530   -0.0077895     0.9987425   -0.0077779     0.0000345    0.0051363 
   0.005093095     0.0002790    0.0053103     1.0012600   -0.0078299     0.9986913   -0.0078711     0.0000104    0.0051601 
   0.005124718     0.0002878    0.0053299     1.0012850   -0.0078169     0.9987714   -0.0078866     0.0000337    0.0051916 
   0.005156536     0.0002590    0.0053790     1.0013170   -0.0080237     0.9986592   -0.0079598     0.0000187    0.0052236 
   0.005188553     0.0002625    0.0054156     1.0012400   -0.0079217     0.9987598   -0.0078771     0.0000204    0.0052665 
   0.005220768     0.0002697    0.0054556     1.0012390   -0.0079456     0.9986998   -0.0079965     0.0000078    0.0052983 
   0.005253183     0.0002687    0.0054879     1.0013010   -0.0080913     0.9986665   -0.0080199     0.0000138    0.0053314 
   0.005285799     0.0002618    0.0055104     1.0012580   -0.0081109     0.9986985   -0.0081028     0.0000185    0.0053712 
   0.005318618     0.0002701    0.0055581     1.0012630   -0.0081469     0.9987267   -0.0081793     0.0000139    0.0053900 
   0.005351641     0.0002759    0.0055886     1.0012840   -0.0082014     0.9987060   -0.0081766     0.0000183    0.0054255 
   0.005384868     0.0002763    0.0056227     1.0012710   -0.0081944     0.9986979   -0.0082357     0.0000267    0.0054593 
   0.005418302     0.0002678    0.0056587     1.0013450   -0.0083185     0.9986846   -0.0082972     0.0000239    0.0054894 
   0.005451944     0.0002701    0.0057052     1.0012720   -0.0083298     0.9986454   -0.0083006     0.0000199    0.0055322 
   0.005485794     0.0002688    0.0057452     1.0012510   -0.0083512     0.9986882   -0.0083957     0.0000191    0.0055575 
   0.005519855     0.0002778    0.0057797     1.0012350   -0.0084339     0.9987550   -0.0084528     0.0000218    0.0055918 
   0.005554127     0.0002713    0.0058096     1.0012220   -0.0084330     0.9986511   -0.0084803     0.0000226    0.0056354 
   0.005588612     0.0002721    0.0058594     1.0012680   -0.0085275     0.9986038   -0.0085562     0.0000334    0.0056584 
   0.005623311     0.0002801    0.0058895     1.0012400   -0.0085095     0.9986560   -0.0086365     0.0000295    0.0056979 
   0.005658225     0.0002824    0.0059269     1.0012630   -0.0086348     0.9986830   -0.0086624     0.0000229    0.0057213 
   0.005693357     0.0002782    0.0059500     1.0012960   -0.0087796     0.9987662   -0.0087441     0.0000383    0.0057601 
   0.005728706     0.0002861    0.0059973     1.0012750   -0.0087934     0.9987431   -0.0087829     0.0000234    0.0057790 
   0.005764275     0.0002758    0.0060277     1.0012740   -0.0088093     0.9986501   -0.0088074     0.0000295    0.0058291 
   0.005800065     0.0002805    0.0060684     1.0012970   -0.0088109     0.9986405   -0.0088997     0.0000362    0.0058575 
   0.005836076     0.0002796    0.0061050     1.0012440   -0.0089002     0.9986961   -0.0089131     0.0000317    0.0059011 
   0.005872312     0.0002712    0.0061541     1.0012210   -0.0089709     0.9986194   -0.0090277     0.0000318    0.0059333 
   0.005908772     0.0002683    0.0061837     1.0012870   -0.0091316     0.9986192   -0.0090019     0.0000309    0.0059646 
   0.005945459     0.0002769    0.0062280     1.0012440   -0.0091311     0.9986107   -0.0090700     0.0000189    0.0060022 
   0.005982374     0.0002817    0.0062678     1.0012220   -0.0091208     0.9985960   -0.0091251     0.0000271    0.0060453 
   0.006019518     0.0002876    0.0063068     1.0012050   -0.0092722     0.9986761   -0.0091333     0.0000280    0.0060672 
   0.006056892     0.0002822    0.0063411     1.0012440   -0.0092282     0.9985768   -0.0093039     0.0000314    0.0061130 
   0.006094498     0.0002756    0.0063855     1.0011840   -0.0092912     0.9986606   -0.0093203     0.0000334    0.0061458 
   0.006132338     0.0002763    0.0064207     1.0013380   -0.0093502     0.9985701   -0.0094690     0.0000325    0.0061810 
   0.006170413     0.0002849    0.0064699     1.0011890   -0.0094679     0.9986861   -0.0094415     0.0000479    0.0062268 
   0.006208725     0.0003019    0.0064779     1.0013310   -0.0094808     0.9986713   -0.0095427     0.0000617    0.0062475 
   0.006247274     0.0003019    0.0065225     1.0013000   -0.0096288     0.9987188   -0.0096744     0.0000542    0.0062893 
   0.006286062     0.0002872    0.0065492     1.0012820   -0.0096754     0.9986730   -0.0097046     0.0000462    0.0063199 
   0.006325092     0.0003055    0.0066035     1.0012970   -0.0097512     0.9987049   -0.0097063     0.0000583    0.0063626 
   0.006364364     0.0003135    0.0066477     1.0012860   -0.0097220     0.9986108   -0.0097156     0.0000534    0.0064072 
   0.006403879     0.0002982    0.0066820     1.0012530   -0.0098806     0.9986487   -0.0098072     0.0000569    0.0064377 
   0.006443640     0.0003146    0.0067334     1.0012660   -0.0098988     0.9986798   -0.0099135     0.0000752    0.0064803 
   0.006483648     0.0003049    0.0067654     1.0012640   -0.0099709     0.9986897   -0.0100397     0.0000692    0.0065210 
   0.006523904     0.0003066    0.0068133     1.0012700   -0.0099691     0.9986009   -0.0100743     0.0000568    0.0065546 
   0.006564410     0.0003034    0.0068524     1.0012740   -0.0100492     0.9986016   -0.0101320     0.0000636    0.0065954 
   0.006605168     0.0003137    0.0069026     1.0013320   -0.0101681     0.9986505   -0.0101238     0.0000814    0.0066400 
   0.006646178     0.0003051    0.0069352     1.0012260   -0.0101904     0.9985973   -0.0102213     0.0000686    0.0066827 
   0.006687444     0.0003099    0.0069807     1.0012950   -0.0103127     0.9986376   -0.0102905     0.0000786    0.0067119 
   0.006728965     0.0003182    0.0070248     1.0012640   -0.0103028     0.9986187   -0.0103552     0.0000713    0.0067552 
   0.006770744     0.0003067    0.0070687     1.0012630   -0.0103878     0.9986328   -0.0103749     0.0000720    0.0067938 
   0.006812783     0.0002890    0.0071334     1.0013140   -0.0104387     0.9987087   -0.0104825     0.0000560    0.0068451 
   0.006855083     0.0002888    0.0071836     1.0012690   -0.0104459     0.9986010   -0.0104645     0.0000578    0.0068872 
   0.006897645     0.0002861    0.0072190     1.0013460   -0.0106126     0.9986297   -0.0105790     0.0000709    0.0069220 
   0.006940472     0.0002906    0.0072680     1.0013460   -0.0105771     0.9986832   -0.0106028     0.0000667    0.0069665 
   0.006983564     0.0002953    0.0073090     1.0012050   -0.0106255     0.9986550   -0.0106063     0.0000654    0.0070205 
   0.007026924     0.0002889    0.0073576     1.0012600   -0.0107011     0.9986700   -0.0108046     0.0000601    0.0070558 
   0.007070554     0.0002894    0.0074008     1.0013160   -0.0107977     0.9986390   -0.0108204     0.0000669    0.0070924 
   0.007114454     0.0002897    0.0074613     1.0012530   -0.0109039     0.9986282   -0.0108030     0.0000710    0.0071406 
   0.007158627     0.0002918    0.0074930     1.0012740   -0.0109666     0.9986353   -0.0109806     0.0000680    0.0071832 
   0.007203074     0.0002890    0.0075426     1.0013000   -0.0111117     0.9986023   -0.0110338     0.0000682    0.0072166 
   0.007247797     0.0002997    0.0075738     1.0013350   -0.0110770     0.9986206   -0.0111590     0.0000678    0.0072625 
   0.007292797     0.0002961    0.0076349     1.0013430   -0.0112302     0.9986487   -0.0111463     0.0000695    0.0073121 
   0.007338077     0.0002871    0.0076839     1.0012940   -0.0112872     0.9986035   -0.0112965     0.0000669    0.0073533 
   0.007383639     0.0002911    0.0077342     1.0012370   -0.0112763     0.9985832   -0.0112894     0.0000752    0.0073961 
   0.007429483     0.0003003    0.0077865     1.0012220   -0.0113142     0.9985386   -0.0113134     0.0000695    0.0074505 
   0.007475611     0.0002946    0.0078362     1.0012530   -0.0114043     0.9985954   -0.0114232     0.0000779    0.0074864 
   0.007522027     0.0002961    0.0078728     1.0012450   -0.0114988     0.9986495   -0.0114638     0.0000832    0.0075360 
   0.007568730     0.0003011    0.0079289     1.0013170   -0.0116640     0.9986313   -0.0115288     0.0000798    0.0075839 
   0.007615723     0.0002948    0.0079814     1.0012860   -0.0116485     0.9986117   -0.0117074     0.0000729    0.0076185 
   0.007663008     0.0003055    0.0080142     1.0012590   -0.0116876     0.9986548   -0.0117044     0.0000835    0.0076711 
   0.007710587     0.0002963    0.0080758     1.0012580   -0.0117695     0.9986489   -0.0117823     0.0000838    0.0077136 
   0.007758461     0.0002958    0.0081220     1.0012930   -0.0118981     0.9985887   -0.0118340     0.0000839    0.0077578 
   0.007806632     0.0002880    0.0081767     1.0012740   -0.0119582     0.9985749   -0.0119255     0.0000854    0.0078099 
   0.007855103     0.0003024    0.0082215     1.0012760   -0.0119600     0.9985705   -0.0120272     0.0000921    0.0078618 
   0.007903874     0.0002894    0.0082823     1.0012450   -0.0120519     0.9985852   -0.0121071     0.0000852    0.0079031 
   0.007952948     0.0002911    0.0083224     1.0012680   -0.0121111     0.9985990   -0.0121891     0.0000902    0.0079542 
   0.008002327     0.0002996    0.0083799     1.0012500   -0.0122473     0.9985833   -0.0122062     0.0000907    0.0079989 
   0.008052013     0.0002956    0.0084346     1.0012370   -0.0122880     0.9985280   -0.0123205     0.0000876    0.0080570 
   0.008102006     0.0002983    0.0084813     1.0012690   -0.0123582     0.9985994   -0.0124152     0.0001033    0.0080988 
   0.008152311     0.0002937    0.0085337     1.0012430   -0.0124224     0.9985946   -0.0124722     0.0000945    0.0081494 
   0.008202928     0.0002974    0.0085883     1.0012850   -0.0125320     0.9985873   -0.0126013     0.0001008    0.0081955 
   0.008253858     0.0002967    0.0086339     1.0012610   -0.0126070     0.9985781   -0.0125832     0.0001023    0.0082471 
   0.008305106     0.0002969    0.0086989     1.0012650   -0.0126514     0.9985137   -0.0127570     0.0000986    0.0082924 
   0.008356671     0.0003061    0.0087445     1.0012820   -0.0127896     0.9985699   -0.0127520     0.0000989    0.0083468 
   0.008408557     0.0003023    0.0088043     1.0012790   -0.0127799     0.9985222   -0.0128228     0.0001053    0.0083944 
   0.008460764     0.0003014    0.0088594     1.0012740   -0.0129809     0.9985325   -0.0129670     0.0001056    0.0084410 
   0.008513296     0.0003006    0.0089142     1.0012230   -0.0130066     0.9985681   -0.0129475     0.0001102    0.0084937 
   0.008566154     0.0003019    0.0089650     1.0012230   -0.0130278     0.9985658   -0.0131731     0.0001048    0.0085496 
   0.008619340     0.0003125    0.0090298     1.0012930   -0.0131544     0.9985250   -0.0131034     0.0001199    0.0085978 
   0.008672857     0.0002980    0.0090720     1.0012620   -0.0132139     0.9985809   -0.0133019     0.0001078    0.0086424 
   0.008726705     0.0003013    0.0091390     1.0013150   -0.0132754     0.9985514   -0.0133881     0.0001178    0.0086900 
   0.008780888     0.0002993    0.0091878     1.0012080   -0.0133360     0.9986613   -0.0134488     0.0001180    0.0087515 
   0.008835408     0.0002998    0.0092402     1.0012980   -0.0134182     0.9985924   -0.0134856     0.0001211    0.0088020 
   0.008890266     0.0003031    0.0092974     1.0012590   -0.0135605     0.9985622   -0.0136911     0.0001144    0.0088452 
   0.008945464     0.0003038    0.0093620     1.0012370   -0.0136552     0.9985387   -0.0136137     0.0001177    0.0089157 
   0.009001006     0.0002878    0.0094153     1.0012200   -0.0137634     0.9985421   -0.0138409     0.0001210    0.0089587 
   0.009056892     0.0003044    0.0094826     1.0012050   -0.0137981     0.9986306   -0.0138291     0.0001177    0.0090135 
   0.009113125     0.0002956    0.0095408     1.0012900   -0.0139201     0.9985234   -0.0139768     0.0001196    0.0090746 
   0.009169707     0.0003028    0.0095933     1.0012330   -0.0139732     0.9985622   -0.0139992     0.0001322    0.0091198 
   0.009226641     0.0002880    0.0096517     1.0011870   -0.0140842     0.9985572   -0.0141692     0.0001214    0.0091709 
   0.009283928     0.0002924    0.0097148     1.0012040   -0.0141559     0.9985653   -0.0142263     0.0001230    0.0092281 
   0.009341570     0.0003066    0.0097714     1.0012630   -0.0142003     0.9986259   -0.0142835     0.0001441    0.0092925 
   0.009399571     0.0003009    0.0098295     1.0012370   -0.0143383     0.9985599   -0.0142156     0.0001434    0.0093582 
   0.009457932     0.0003175    0.0098510     1.0011530   -0.0145280     0.9986110   -0.0145563     0.0001481    0.0093881 
   0.009516655     0.0003271    0.0099199     1.0012310   -0.0145129     0.9985272   -0.0146149     0.0001565    0.0094518 
   0.009575743     0.0003369    0.0099745     1.0012570   -0.0145406     0.9985999   -0.0146672     0.0001697    0.0095080 
   0.009635197     0.0003319    0.0100356     1.0012110   -0.0147293     0.9985723   -0.0148120     0.0001546    0.0095695 
   0.009695021     0.0003236    0.0100988     1.0011690   -0.0148762     0.9985660   -0.0149239     0.0001628    0.0096252 
   0.009755216     0.0003181    0.0101728     1.0011600   -0.0149254     0.9984898   -0.0148746     0.0001673    0.0096943 
   0.009815785     0.0003231    0.0102350     1.0011760   -0.0149925     0.9985819   -0.0150965     0.0001635    0.0097423 
   0.009876730     0.0003280    0.0102948     1.0011650   -0.0150745     0.9985628   -0.0151199     0.0001649    0.0097986 
   0.009938053     0.0003406    0.0103552     1.0011590   -0.0151538     0.9986305   -0.0152083     0.0001745    0.0098693 
   0.009999758     0.0003284    0.0104251     1.0012270   -0.0152730     0.9985628   -0.0153442     0.0001693    0.0099263 
   0.010061845     0.0003130    0.0104968     1.0012660   -0.0152521     0.9985830   -0.0154817     0.0001475    0.0099814 
   0.010124318     0.0002986    0.0105637     1.0011440   -0.0154090     0.9985139   -0.0154274     0.0001434    0.0100613 
   0.010187178     0.0003034    0.0106312     1.0012280   -0.0154710     0.9985158   -0.0156319     0.0001447    0.0101128 
   0.010250429     0.0002979    0.0106900     1.0012510   -0.0156150     0.9985542   -0.0157210     0.0001555    0.0101716 
   0.010314073     0.0003018    0.0107538     1.0012200   -0.0157682     0.9984916   -0.0157866     0.0001487    0.0102336 
   0.010378112     0.0003083    0.0108342     1.0012130   -0.0157450     0.9984861   -0.0159313     0.0001555    0.0102931 
   0.010442548     0.0003051    0.0108923     1.0012030   -0.0159138     0.9984732   -0.0159609     0.0001519    0.0103623 
   0.010507384     0.0002973    0.0109652     1.0011620   -0.0159537     0.9985501   -0.0160938     0.0001637    0.0104215 
   0.010572624     0.0003079    0.0110296     1.0012730   -0.0161811     0.9985194   -0.0160759     0.0001687    0.0104778 
   0.010638268     0.0003060    0.0111002     1.0012180   -0.0162119     0.9985366   -0.0162114     0.0001569    0.0105522 
   0.010704319     0.0002991    0.0111734     1.0012040   -0.0163048     0.9984476   -0.0163488     0.0001620    0.0106148 
   0.010770781     0.0003011    0.0112401     1.0012200   -0.0164314     0.9984773   -0.0164676     0.0001555    0.0106767 
   0.010837656     0.0003053    0.0113101     1.0012370   -0.0164703     0.9984882   -0.0165647     0.0001735    0.0107447 
   0.010904945     0.0003136    0.0113795     1.0012190   -0.0165889     0.9984812   -0.0166361     0.0001706    0.0108089 
   0.010972653     0.0003081    0.0114348     1.0012080   -0.0166443     0.9985623   -0.0167966     0.0001722    0.0108706 
   0.011040780     0.0002965    0.0115156     1.0011620   -0.0167351     0.9985114   -0.0169196     0.0001751    0.0109377 
   0.011109331     0.0003100    0.0115867     1.0012740   -0.0168241     0.9985395   -0.0169671     0.0001828    0.0109952 
   0.011178308     0.0003051    0.0116527     1.0011720   -0.0169722     0.9985561   -0.0171073     0.0001772    0.0110715 
   0.011247712     0.0003124    0.0117296     1.0011650   -0.0170734     0.9985639   -0.0172194     0.0001811    0.0111321 
   0.011317548     0.0003081    0.0118092     1.0012000   -0.0172672     0.9985215   -0.0173417     0.0001775    0.0111929 
   0.011387817     0.0003120    0.0118767     1.0012390   -0.0172812     0.9985456   -0.0173503     0.0001869    0.0112620 
   0.011458523     0.0003048    0.0119514     1.0012040   -0.0174054     0.9985286   -0.0175349     0.0001878    0.0113307 
   0.011529667     0.0003095    0.0120217     1.0012020   -0.0174830     0.9985605   -0.0176776     0.0001997    0.0114019 
   0.011601254     0.0003103    0.0121010     1.0011890   -0.0175730     0.9984979   -0.0176899     0.0001974    0.0114692 
   0.011673284     0.0002940    0.0121654     1.0012110   -0.0178477     0.9985461   -0.0178787     0.0001865    0.0115391 
   0.011745762     0.0003010    0.0122527     1.0011710   -0.0177816     0.9985139   -0.0179493     0.0001945    0.0116113 
   0.011818690     0.0003067    0.0123209     1.0012180   -0.0178425     0.9985690   -0.0180555     0.0002013    0.0116760 
   0.011892071     0.0003095    0.0124022     1.0011760   -0.0180706     0.9986116   -0.0181098     0.0002028    0.0117492 
   0.011965908     0.0003098    0.0124765     1.0011600   -0.0181611     0.9985467   -0.0183124     0.0002046    0.0118196 
   0.012040202     0.0002983    0.0125470     1.0011310   -0.0183188     0.9985414   -0.0184649     0.0002067    0.0118890 
   0.012114958     0.0002896    0.0126181     1.0011570   -0.0184201     0.9985165   -0.0185129     0.0002095    0.0119649 
   0.012190179     0.0002966    0.0126963     1.0011730   -0.0185236     0.9985110   -0.0187074     0.0002041    0.0120355 
   0.012265866     0.0002968    0.0127764     1.0012000   -0.0186279     0.9985883   -0.0187838     0.0002166    0.0121086 
   0.012342023     0.0003092    0.0128550     1.0011740   -0.0187235     0.9985287   -0.0188706     0.0002168    0.0121839 
   0.012418653     0.0002929    0.0129365     1.0011880   -0.0188201     0.9985004   -0.0190012     0.0002149    0.0122634 
   0.012495759     0.0002996    0.0130076     1.0011780   -0.0189880     0.9984993   -0.0191691     0.0002175    0.0123352 
   0.012573344     0.0003064    0.0130979     1.0012030   -0.0191379     0.9985579   -0.0192182     0.0002198    0.0124057 
   0.012651410     0.0003016    0.0131791     1.0012010   -0.0192506     0.9985126   -0.0193192     0.0002323    0.0124841 
   0.012729961     0.0002987    0.0132691     1.0012010   -0.0193253     0.9984630   -0.0194444     0.0002262    0.0125651 
   0.012809000     0.0003080    0.0133505     1.0012320   -0.0194879     0.9985176   -0.0196649     0.0002360    0.0126344 
   0.012888529     0.0003091    0.0134276     1.0011780   -0.0195333     0.9985115   -0.0195999     0.0002393    0.0127177 
   0.012968553     0.0002958    0.0135053     1.0011700   -0.0197300     0.9983878   -0.0198083     0.0002326    0.0127953 
   0.013049073     0.0003093    0.0135783     1.0011120   -0.0198288     0.9984410   -0.0198559     0.0002332    0.0128760 
   0.013130093     0.0003099    0.0136672     1.0011850   -0.0198969     0.9984398   -0.0200013     0.0002371    0.0129509 
   0.013211616     0.0003078    0.0137590     1.0011470   -0.0200121     0.9984105   -0.0202071     0.0002420    0.0130323 
   0.013293645     0.0003061    0.0138362     1.0011550   -0.0201592     0.9984590   -0.0203511     0.0002447    0.0131127 
   0.013376184     0.0003061    0.0139286     1.0011740   -0.0202633     0.9984131   -0.0204047     0.0002417    0.0131958 
   0.013459235     0.0003121    0.0140078     1.0011600   -0.0203249     0.9984643   -0.0205592     0.0002468    0.0132686 
   0.013542802     0.0002961    0.0141008     1.0010940   -0.0205584     0.9983667   -0.0207225     0.0002350    0.0133574 
   0.013626887     0.0002996    0.0141829     1.0011060   -0.0206045     0.9983578   -0.0208361     0.0002545    0.0134352 
   0.013711495     0.0003030    0.0142624     1.0011600   -0.0208109     0.9984006   -0.0209407     0.0002530    0.0135159 
   0.013796628     0.0002975    0.0143626     1.0010920   -0.0209361     0.9983785   -0.0210617     0.0002534    0.0136033 
   0.013882289     0.0003038    0.0144461     1.0011450   -0.0210427     0.9984273   -0.0211878     0.0002607    0.0136838 
   0.013968483     0.0003091    0.0145346     1.0011340   -0.0211591     0.9984203   -0.0213595     0.0002677    0.0137679 
   0.014055211     0.0003142    0.0146206     1.0011010   -0.0212792     0.9984875   -0.0214336     0.0002730    0.0138553 
   0.014142478     0.0003126    0.0147097     1.0011040   -0.0214537     0.9984947   -0.0215452     0.0002678    0.0139326 
   0.014230287     0.0003106    0.0148068     1.0011820   -0.0215232     0.9984640   -0.0217289     0.0002764    0.0140171 
   0.014318641     0.0003091    0.0148888     1.0011340   -0.0217022     0.9984512   -0.0219236     0.0002724    0.0141012 
   0.014407544     0.0003065    0.0149746     1.0011180   -0.0218451     0.9984446   -0.0220715     0.0002821    0.0141887 
   0.014496999     0.0003085    0.0150722     1.0011300   -0.0220185     0.9984300   -0.0221284     0.0002768    0.0142760 
   0.014587009     0.0003122    0.0151714     1.0010980   -0.0220636     0.9983592   -0.0222831     0.0002802    0.0143617 
   0.014677578     0.0003072    0.0152575     1.0010990   -0.0222932     0.9984174   -0.0224735     0.0002762    0.0144439 
   0.014768709     0.0003059    0.0153565     1.0010770   -0.0223926     0.9983535   -0.0225579     0.0002805    0.0145396 
   0.014860406     0.0003101    0.0154468     1.0010610   -0.0224617     0.9984243   -0.0226539     0.0002956    0.0146267 
   0.014952672     0.0003070    0.0155345     1.0010970   -0.0226831     0.9983965   -0.0228094     0.0002889    0.0147200 
   0.015045512     0.0003007    0.0156324     1.0011090   -0.0227516     0.9983336   -0.0229805     0.0002979    0.0148081 
   0.015138927     0.0003018    0.0157325     1.0010750   -0.0229488     0.9983432   -0.0231756     0.0002969    0.0148929 
   0.015232923    -0.0004803    0.0161014     1.0007220   -0.0238811     0.9983194   -0.0232741     0.0002517    0.0149876 
   0.015327502     0.0000866    0.0160454     1.0008050   -0.0239202     0.9983168   -0.0234343     0.0002734    0.0150879 
   0.015422669     0.0003086    0.0160555     1.0008880   -0.0238782     0.9982862   -0.0235631     0.0002797    0.0151810 
   0.015518426     0.0003251    0.0161574     1.0008710   -0.0239576     0.9982924   -0.0236670     0.0002913    0.0152716 
   0.015614778     0.0003504    0.0162634     1.0008450   -0.0240851     0.9982877   -0.0238617     0.0002873    0.0153681 
   0.015711729     0.0003668    0.0163351     1.0007980   -0.0242747     0.9982967   -0.0240372     0.0002827    0.0154607 
   0.015809281     0.0003425    0.0164287     1.0007480   -0.0244139     0.9982921   -0.0242066     0.0002886    0.0155570 
   0.015907439     0.0003267    0.0165377     1.0007630   -0.0244898     0.9983267   -0.0243252     0.0002945    0.0156502 
   0.016006206     0.0003016    0.0166455     1.0007470   -0.0247472     0.9982775   -0.0244902     0.0002994    0.0157459 
   0.016105586     0.0002849    0.0167594     1.0006750   -0.0248517     0.9983630   -0.0246087     0.0003052    0.0158451 
   0.016205584     0.0002507    0.0168712     1.0007210   -0.0251417     0.9983348   -0.0247199     0.0003012    0.0159466 
   0.016306202     0.0002354    0.0169894     1.0007150   -0.0252114     0.9983376   -0.0248566     0.0003082    0.0160432 
   0.016407446     0.0001985    0.0170987     1.0007030   -0.0254266     0.9982735   -0.0250696     0.0003072    0.0161414 
   0.016509317     0.0002313    0.0171867     1.0006780   -0.0255951     0.9983777   -0.0252275     0.0003119    0.0162335 
   0.016611822     0.0004258    0.0172364     1.0008120   -0.0257443     0.9982986   -0.0254157     0.0003144    0.0163392 
   0.016714962     0.0005178    0.0172944     1.0008320   -0.0258918     0.9983166   -0.0255673     0.0003235    0.0164371 
   0.016818744     0.0005744    0.0173757     1.0008180   -0.0260582     0.9982523   -0.0257103     0.0003243    0.0165355 
   0.016923169     0.0005941    0.0174696     1.0007880   -0.0262007     0.9981980   -0.0260977     0.0000986    0.0167671 
