! MS46522B
! 1629104/M1: 82820001
! 9/7/2022 4:41:57 PM
! D:\MESURE_MONTURE_07092022\LIGNE_25MM_VIDE.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# GHZ S RI R 50.0
! FREQ.GHZ         S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
   0.003714381     0.0000925    0.0028557     1.0010450   -0.0040690     0.9988717   -0.0037960    -0.0002292    0.0028366 
   0.003737443     0.0001081    0.0028487     1.0011720   -0.0040380     0.9990625   -0.0037318    -0.0002052    0.0028357 
   0.003760649     0.0000860    0.0028568     1.0010840   -0.0041049     0.9989876   -0.0038423    -0.0002076    0.0028643 
   0.003783998     0.0000664    0.0028494     1.0011750   -0.0041295     0.9990569   -0.0039641    -0.0002117    0.0028636 
   0.003807492     0.0000665    0.0029003     1.0010400   -0.0041077     0.9990606   -0.0039587    -0.0002163    0.0029019 
   0.003831133     0.0000405    0.0029400     1.0010380   -0.0040563     0.9990745   -0.0039404    -0.0002014    0.0029231 
   0.003854920     0.0000644    0.0029555     1.0010960   -0.0040896     0.9990726   -0.0039973    -0.0002002    0.0029345 
   0.003878854     0.0000593    0.0029819     1.0011110   -0.0041507     0.9990885   -0.0040056    -0.0001907    0.0029370 
   0.003902938     0.0000607    0.0030062     1.0010920   -0.0042309     0.9990417   -0.0040601    -0.0002066    0.0029597 
   0.003927171     0.0000677    0.0030209     1.0011040   -0.0042396     0.9990340   -0.0040549    -0.0001950    0.0029786 
   0.003951554     0.0000566    0.0030455     1.0010140   -0.0041985     0.9990702   -0.0041044    -0.0002026    0.0030106 
   0.003976089     0.0000718    0.0030667     1.0010800   -0.0043526     0.9990706   -0.0042096    -0.0002141    0.0030181 
   0.004000776     0.0000644    0.0030877     1.0011270   -0.0044072     0.9991068   -0.0041231    -0.0002014    0.0030250 
   0.004025616     0.0000854    0.0030921     1.0011490   -0.0044194     0.9990610   -0.0041645    -0.0001947    0.0030572 
   0.004050611     0.0000568    0.0031168     1.0010530   -0.0043807     0.9990525   -0.0042093    -0.0001965    0.0030856 
   0.004075760     0.0000627    0.0031314     1.0011360   -0.0044406     0.9991304   -0.0042485    -0.0002052    0.0030912 
   0.004101066     0.0000740    0.0031749     1.0011020   -0.0044546     0.9990104   -0.0042099    -0.0002006    0.0031103 
   0.004126529     0.0000525    0.0031967     1.0010860   -0.0044732     0.9990044   -0.0041681    -0.0001960    0.0031400 
   0.004152150     0.0000676    0.0032215     1.0010360   -0.0045726     0.9990105   -0.0041935    -0.0002013    0.0031647 
   0.004177930     0.0000634    0.0032263     1.0011400   -0.0045948     0.9990339   -0.0043248    -0.0001995    0.0031578 
   0.004203871     0.0000594    0.0032847     1.0010560   -0.0044837     0.9990487   -0.0043648    -0.0001925    0.0031945 
   0.004229972     0.0000631    0.0032964     1.0010920   -0.0045941     0.9989773   -0.0042875    -0.0002020    0.0032204 
   0.004256235     0.0000656    0.0033091     1.0011570   -0.0045508     0.9990217   -0.0043517    -0.0002049    0.0032393 
   0.004282662     0.0000639    0.0033385     1.0010300   -0.0046197     0.9990758   -0.0043900    -0.0002065    0.0032594 
   0.004309252     0.0000633    0.0033520     1.0010970   -0.0045658     0.9990800   -0.0044422    -0.0001933    0.0032818 
   0.004336008     0.0000702    0.0033740     1.0010710   -0.0046297     0.9990547   -0.0043918    -0.0001894    0.0033019 
   0.004362930     0.0000605    0.0034059     1.0010960   -0.0046575     0.9990507   -0.0044745    -0.0001989    0.0033153 
   0.004390019     0.0000627    0.0034191     1.0011050   -0.0046763     0.9990150   -0.0045685    -0.0001941    0.0033324 
   0.004417276     0.0000589    0.0034477     1.0010760   -0.0047937     0.9990492   -0.0045531    -0.0001983    0.0033525 
   0.004444702     0.0000777    0.0034642     1.0012130   -0.0047645     0.9989606   -0.0045698    -0.0002097    0.0033829 
   0.004472299     0.0000652    0.0034905     1.0010780   -0.0047788     0.9990477   -0.0046569    -0.0001960    0.0033950 
   0.004500066     0.0000723    0.0035166     1.0011660   -0.0048318     0.9991280   -0.0045759    -0.0001953    0.0034197 
   0.004528007     0.0000691    0.0035294     1.0010950   -0.0048673     0.9989756   -0.0046482    -0.0001963    0.0034412 
   0.004556121     0.0000706    0.0035326     1.0011260   -0.0049035     0.9990754   -0.0048150    -0.0001824    0.0034516 
   0.004584409     0.0000745    0.0035816     1.0010940   -0.0049293     0.9990580   -0.0048379    -0.0001776    0.0034725 
   0.004612873     0.0000778    0.0035823     1.0011120   -0.0049968     0.9990395   -0.0049090    -0.0001813    0.0035021 
   0.004641514     0.0000805    0.0036016     1.0011670   -0.0050450     0.9990061   -0.0047726    -0.0001801    0.0035112 
   0.004670332     0.0000763    0.0036412     1.0010980   -0.0051515     0.9990538   -0.0048785    -0.0001847    0.0035340 
   0.004699330     0.0000740    0.0036664     1.0010730   -0.0051624     0.9990412   -0.0049247    -0.0001936    0.0035536 
   0.004728507     0.0000693    0.0036722     1.0011290   -0.0052864     0.9990512   -0.0049776    -0.0001918    0.0035862 
   0.004757866     0.0000881    0.0037128     1.0010880   -0.0051872     0.9991295   -0.0049350    -0.0001806    0.0036167 
   0.004787407     0.0000782    0.0037336     1.0011390   -0.0052648     0.9990488   -0.0050333    -0.0001729    0.0036207 
   0.004817132     0.0000825    0.0037525     1.0010830   -0.0053197     0.9991553   -0.0050024    -0.0001805    0.0036494 
   0.004847041     0.0000801    0.0037871     1.0010940   -0.0053485     0.9990831   -0.0050637    -0.0001784    0.0036591 
   0.004877135     0.0000700    0.0038000     1.0010820   -0.0054058     0.9991660   -0.0051194    -0.0001768    0.0036909 
   0.004907417     0.0000773    0.0038288     1.0010920   -0.0053908     0.9991441   -0.0051901    -0.0001619    0.0037101 
   0.004937886     0.0000710    0.0038611     1.0010910   -0.0053974     0.9991250   -0.0052033    -0.0001713    0.0037418 
   0.004968545     0.0000677    0.0038789     1.0011430   -0.0054352     0.9991202   -0.0053036    -0.0001668    0.0037636 
   0.004999394     0.0000902    0.0039056     1.0011370   -0.0054971     0.9991316   -0.0052363    -0.0001641    0.0037872 
   0.005030435     0.0000847    0.0039510     1.0010340   -0.0055486     0.9991734   -0.0053097    -0.0001693    0.0038060 
   0.005061668     0.0000770    0.0039672     1.0010970   -0.0055965     0.9991398   -0.0053348    -0.0001582    0.0038204 
   0.005093095     0.0000868    0.0039969     1.0010910   -0.0055685     0.9991484   -0.0054278    -0.0001671    0.0038451 
   0.005124718     0.0000869    0.0040208     1.0010830   -0.0056602     0.9991615   -0.0054691    -0.0001675    0.0038602 
   0.005156536     0.0000598    0.0040539     1.0010680   -0.0057069     0.9990178   -0.0054855    -0.0001744    0.0039009 
   0.005188553     0.0000674    0.0040783     1.0010260   -0.0056257     0.9991174   -0.0054072    -0.0001628    0.0039241 
   0.005220768     0.0000754    0.0041072     1.0010980   -0.0056431     0.9990794   -0.0055129    -0.0001810    0.0039414 
   0.005253183     0.0000644    0.0041361     1.0010780   -0.0057462     0.9990730   -0.0055316    -0.0001747    0.0039768 
   0.005285799     0.0000679    0.0041614     1.0011160   -0.0057995     0.9990680   -0.0055688    -0.0001641    0.0039996 
   0.005318618     0.0000821    0.0041987     1.0010730   -0.0056847     0.9990932   -0.0055935    -0.0001719    0.0040326 
   0.005351641     0.0000821    0.0042259     1.0011060   -0.0057838     0.9990730   -0.0055757    -0.0001662    0.0040510 
   0.005384868     0.0000873    0.0042454     1.0010680   -0.0058066     0.9991038   -0.0056863    -0.0001651    0.0040712 
   0.005418302     0.0000773    0.0042675     1.0010970   -0.0059431     0.9990304   -0.0056801    -0.0001709    0.0040990 
   0.005451944     0.0000833    0.0043096     1.0010670   -0.0059034     0.9990126   -0.0057280    -0.0001715    0.0041298 
   0.005485794     0.0000770    0.0043280     1.0010920   -0.0059843     0.9990485   -0.0057960    -0.0001722    0.0041448 
   0.005519855     0.0000810    0.0043503     1.0010850   -0.0060064     0.9990962   -0.0058049    -0.0001525    0.0041810 
   0.005554127     0.0000821    0.0043902     1.0011020   -0.0059990     0.9990386   -0.0058469    -0.0001639    0.0042050 
   0.005588612     0.0000874    0.0044297     1.0010820   -0.0060350     0.9990000   -0.0058191    -0.0001570    0.0042308 
   0.005623311     0.0000874    0.0044350     1.0010360   -0.0060262     0.9990278   -0.0059857    -0.0001575    0.0042477 
   0.005658225     0.0000844    0.0044661     1.0010910   -0.0061716     0.9990660   -0.0059833    -0.0001597    0.0042767 
   0.005693357     0.0000836    0.0044834     1.0011040   -0.0062668     0.9991181   -0.0060069    -0.0001452    0.0043027 
   0.005728706     0.0001026    0.0045159     1.0011180   -0.0062503     0.9991127   -0.0060572    -0.0001545    0.0043153 
   0.005764275     0.0000812    0.0045359     1.0011010   -0.0062705     0.9991221   -0.0061159    -0.0001579    0.0043456 
   0.005800065     0.0000852    0.0045756     1.0010830   -0.0063256     0.9990987   -0.0061553    -0.0001528    0.0043737 
   0.005836076     0.0000814    0.0045989     1.0010630   -0.0063753     0.9990481   -0.0062445    -0.0001533    0.0044023 
   0.005872312     0.0000802    0.0046330     1.0010160   -0.0064639     0.9990972   -0.0062654    -0.0001500    0.0044263 
   0.005908772     0.0000820    0.0046538     1.0010810   -0.0065369     0.9990518   -0.0063320    -0.0001515    0.0044534 
   0.005945459     0.0000826    0.0046900     1.0010320   -0.0065698     0.9990581   -0.0062273    -0.0001523    0.0044757 
   0.005982374     0.0000849    0.0047288     1.0010450   -0.0065817     0.9990427   -0.0063470    -0.0001497    0.0045155 
   0.006019518     0.0000965    0.0047552     1.0011330   -0.0066008     0.9990942   -0.0063617    -0.0001416    0.0045302 
   0.006056892     0.0000870    0.0047767     1.0011350   -0.0066528     0.9990119   -0.0064818    -0.0001459    0.0045651 
   0.006094498     0.0000920    0.0048187     1.0010380   -0.0066066     0.9989988   -0.0065279    -0.0001487    0.0045901 
   0.006132338     0.0000849    0.0048442     1.0011360   -0.0066617     0.9990077   -0.0065982    -0.0001405    0.0046125 
   0.006170413     0.0000888    0.0048860     1.0010630   -0.0067202     0.9990403   -0.0065807    -0.0001389    0.0046472 
   0.006208725     0.0001167    0.0048781     1.0011870   -0.0067563     0.9990681   -0.0066052    -0.0001174    0.0046683 
   0.006247274     0.0001205    0.0049119     1.0011590   -0.0068704     0.9991564   -0.0066574    -0.0001169    0.0046916 
   0.006286062     0.0001024    0.0049309     1.0011390   -0.0070218     0.9991359   -0.0067583    -0.0001339    0.0047170 
   0.006325092     0.0001225    0.0049817     1.0011640   -0.0069944     0.9990720   -0.0067420    -0.0001278    0.0047512 
   0.006364364     0.0001139    0.0050043     1.0012240   -0.0070181     0.9990609   -0.0068453    -0.0001317    0.0047795 
   0.006403879     0.0001193    0.0050420     1.0011380   -0.0070854     0.9990952   -0.0068787    -0.0001252    0.0048004 
   0.006443640     0.0001219    0.0050770     1.0010740   -0.0070800     0.9991251   -0.0069027    -0.0001156    0.0048351 
   0.006483648     0.0001230    0.0050941     1.0011180   -0.0071269     0.9991546   -0.0071138    -0.0001123    0.0048642 
   0.006523904     0.0001235    0.0051295     1.0011350   -0.0072082     0.9991273   -0.0070448    -0.0001198    0.0048840 
   0.006564410     0.0001087    0.0051568     1.0010860   -0.0072293     0.9990980   -0.0071213    -0.0001212    0.0049176 
   0.006605168     0.0001187    0.0051975     1.0011390   -0.0072844     0.9991308   -0.0071473    -0.0001077    0.0049532 
   0.006646178     0.0001088    0.0052223     1.0010980   -0.0073351     0.9991155   -0.0072004    -0.0001098    0.0049858 
   0.006687444     0.0001123    0.0052485     1.0011300   -0.0073522     0.9991578   -0.0072479    -0.0000993    0.0050039 
   0.006728965     0.0001243    0.0052953     1.0011480   -0.0074526     0.9991038   -0.0072599    -0.0001101    0.0050383 
   0.006770744     0.0001089    0.0053291     1.0011370   -0.0074745     0.9990701   -0.0072976    -0.0001117    0.0050741 
   0.006812783     0.0001019    0.0053751     1.0012080   -0.0074996     0.9990899   -0.0073172    -0.0001224    0.0051053 
   0.006855083     0.0001077    0.0054210     1.0010820   -0.0074982     0.9990567   -0.0073559    -0.0001244    0.0051434 
   0.006897645     0.0001005    0.0054487     1.0012100   -0.0076060     0.9991235   -0.0074854    -0.0001095    0.0051667 
   0.006940472     0.0001004    0.0054822     1.0011160   -0.0075760     0.9991041   -0.0074126    -0.0001144    0.0052039 
   0.006983564     0.0000979    0.0055144     1.0011180   -0.0076198     0.9990311   -0.0074879    -0.0001166    0.0052383 
   0.007026924     0.0001003    0.0055484     1.0011610   -0.0077423     0.9990927   -0.0076077    -0.0001183    0.0052644 
   0.007070554     0.0001048    0.0055884     1.0011760   -0.0078262     0.9990559   -0.0076086    -0.0001142    0.0052907 
   0.007114454     0.0001055    0.0056306     1.0011670   -0.0078491     0.9990975   -0.0076495    -0.0001011    0.0053253 
   0.007158627     0.0001036    0.0056567     1.0011160   -0.0078905     0.9990772   -0.0076922    -0.0001075    0.0053678 
   0.007203074     0.0001075    0.0056921     1.0011350   -0.0079701     0.9990184   -0.0077456    -0.0001130    0.0053975 
   0.007247797     0.0001010    0.0057125     1.0012060   -0.0080793     0.9990426   -0.0078557    -0.0001030    0.0054225 
   0.007292797     0.0001075    0.0057601     1.0011730   -0.0080525     0.9990892   -0.0078664    -0.0000997    0.0054637 
   0.007338077     0.0001069    0.0058005     1.0011530   -0.0081114     0.9990301   -0.0079452    -0.0001055    0.0054912 
   0.007383639     0.0001016    0.0058369     1.0010940   -0.0080679     0.9990008   -0.0079644    -0.0000942    0.0055241 
   0.007429483     0.0001129    0.0058733     1.0010970   -0.0081454     0.9990388   -0.0079890    -0.0000989    0.0055663 
   0.007475611     0.0001130    0.0059065     1.0010970   -0.0082479     0.9990560   -0.0080550    -0.0000955    0.0055960 
   0.007522027     0.0001056    0.0059399     1.0010860   -0.0082725     0.9990762   -0.0081223    -0.0000959    0.0056228 
   0.007568730     0.0001088    0.0059765     1.0011340   -0.0083718     0.9990793   -0.0082195    -0.0000963    0.0056608 
   0.007615723     0.0001063    0.0060198     1.0011080   -0.0083390     0.9990502   -0.0082218    -0.0000936    0.0056924 
   0.007663008     0.0001105    0.0060408     1.0011280   -0.0084091     0.9991010   -0.0082501    -0.0000887    0.0057290 
   0.007710587     0.0001086    0.0060943     1.0011330   -0.0084837     0.9990951   -0.0083019    -0.0000885    0.0057561 
   0.007758461     0.0001118    0.0061295     1.0010740   -0.0085055     0.9990391   -0.0083301    -0.0000934    0.0058041 
   0.007806632     0.0001040    0.0061665     1.0011560   -0.0085801     0.9990380   -0.0084216    -0.0000936    0.0058372 
   0.007855103     0.0001047    0.0061992     1.0011250   -0.0086533     0.9989930   -0.0085105    -0.0000874    0.0058708 
   0.007903874     0.0001006    0.0062412     1.0010730   -0.0087009     0.9990512   -0.0085862    -0.0000919    0.0059008 
   0.007952948     0.0001058    0.0062773     1.0010870   -0.0086782     0.9990589   -0.0085992    -0.0000831    0.0059503 
   0.008002327     0.0001089    0.0063179     1.0010970   -0.0088170     0.9990721   -0.0087040    -0.0000872    0.0059754 
   0.008052013     0.0001080    0.0063620     1.0011180   -0.0088784     0.9990212   -0.0086652    -0.0000844    0.0060164 
   0.008102006     0.0001102    0.0063895     1.0011200   -0.0088922     0.9990735   -0.0087306    -0.0000663    0.0060528 
   0.008152311     0.0001058    0.0064286     1.0010520   -0.0089942     0.9990938   -0.0088285    -0.0000761    0.0060881 
   0.008202928     0.0001075    0.0064721     1.0011080   -0.0090948     0.9990544   -0.0089526    -0.0000787    0.0061140 
   0.008253858     0.0001100    0.0065102     1.0011350   -0.0091076     0.9990351   -0.0088325    -0.0000784    0.0061579 
   0.008305106     0.0001105    0.0065581     1.0010990   -0.0091487     0.9990187   -0.0090738    -0.0000700    0.0061922 
   0.008356671     0.0001151    0.0065913     1.0011250   -0.0092502     0.9990543   -0.0090406    -0.0000693    0.0062366 
   0.008408557     0.0001117    0.0066325     1.0011330   -0.0092453     0.9990157   -0.0091088    -0.0000663    0.0062711 
   0.008460764     0.0001097    0.0066795     1.0011280   -0.0093734     0.9990613   -0.0091310    -0.0000670    0.0063079 
   0.008513296     0.0001111    0.0067219     1.0010820   -0.0094610     0.9991000   -0.0092565    -0.0000641    0.0063427 
   0.008566154     0.0001178    0.0067592     1.0011040   -0.0094127     0.9991331   -0.0093223    -0.0000631    0.0063877 
   0.008619340     0.0001220    0.0068063     1.0010940   -0.0095324     0.9990357   -0.0093920    -0.0000615    0.0064152 
   0.008672857     0.0001103    0.0068447     1.0010500   -0.0094977     0.9990548   -0.0094766    -0.0000663    0.0064588 
   0.008726705     0.0001166    0.0068832     1.0011780   -0.0096341     0.9990354   -0.0095896    -0.0000619    0.0064897 
   0.008780888     0.0001220    0.0069271     1.0010600   -0.0096419     0.9991665   -0.0095467    -0.0000540    0.0065353 
   0.008835408     0.0001142    0.0069662     1.0011690   -0.0097740     0.9991605   -0.0096554    -0.0000516    0.0065674 
   0.008890266     0.0001234    0.0070097     1.0011810   -0.0097587     0.9991316   -0.0097624    -0.0000522    0.0066065 
   0.008945464     0.0001157    0.0070596     1.0010820   -0.0099181     0.9990566   -0.0096807    -0.0000545    0.0066568 
   0.009001006     0.0001127    0.0070964     1.0011200   -0.0099145     0.9991064   -0.0097958    -0.0000477    0.0066967 
   0.009056892     0.0001122    0.0071403     1.0010800   -0.0099987     0.9991686   -0.0098712    -0.0000457    0.0067335 
   0.009113125     0.0001238    0.0071906     1.0011460   -0.0100536     0.9991424   -0.0098658    -0.0000380    0.0067792 
   0.009169707     0.0001238    0.0072277     1.0011170   -0.0100886     0.9991093   -0.0099259    -0.0000411    0.0068145 
   0.009226641     0.0001107    0.0072702     1.0011020   -0.0101922     0.9990880   -0.0100498    -0.0000427    0.0068503 
   0.009283928     0.0001192    0.0073186     1.0011110   -0.0102021     0.9990721   -0.0101512    -0.0000401    0.0069011 
   0.009341570     0.0001208    0.0073690     1.0010910   -0.0102718     0.9991066   -0.0101842    -0.0000305    0.0069425 
   0.009399571     0.0001174    0.0073967     1.0011660   -0.0105053     0.9991384   -0.0101945    -0.0000282    0.0069721 
   0.009457932     0.0001425    0.0074220     1.0011350   -0.0105175     0.9991722   -0.0104948    -0.0000249    0.0070077 
   0.009516655     0.0001414    0.0074680     1.0011610   -0.0106411     0.9990972   -0.0105429    -0.0000210    0.0070517 
   0.009575743     0.0001584    0.0075210     1.0011870   -0.0106404     0.9991736   -0.0105174    -0.0000129    0.0070959 
   0.009635197     0.0001400    0.0075617     1.0011460   -0.0107722     0.9990717   -0.0106694    -0.0000236    0.0071446 
   0.009695021     0.0001456    0.0075985     1.0011510   -0.0108483     0.9990956   -0.0106815    -0.0000133    0.0071827 
   0.009755216     0.0001482    0.0076545     1.0011280   -0.0107795     0.9991152   -0.0106431     0.0000019    0.0072308 
   0.009815785     0.0001451    0.0077114     1.0011380   -0.0109067     0.9991406   -0.0108026    -0.0000058    0.0072696 
   0.009876730     0.0001506    0.0077511     1.0011700   -0.0109639     0.9991444   -0.0108662    -0.0000011    0.0073072 
   0.009938053     0.0001518    0.0078013     1.0010680   -0.0109809     0.9991707   -0.0109598     0.0000017    0.0073648 
   0.009999758     0.0001533    0.0078590     1.0011200   -0.0110895     0.9991770   -0.0109435     0.0000024    0.0074080 
   0.010061845     0.0001154    0.0079234     1.0010120   -0.0110711     0.9990572   -0.0110011    -0.0000212    0.0074655 
   0.010124318     0.0001298    0.0079530     1.0011560   -0.0111647     0.9990962   -0.0111337    -0.0000223    0.0074999 
   0.010187178     0.0001352    0.0080078     1.0012300   -0.0112035     0.9991405   -0.0111794    -0.0000106    0.0075511 
   0.010250429     0.0001195    0.0080580     1.0010890   -0.0112934     0.9990787   -0.0112670    -0.0000139    0.0075996 
   0.010314073     0.0001354    0.0081040     1.0011920   -0.0114131     0.9990432   -0.0112960    -0.0000074    0.0076381 
   0.010378112     0.0001341    0.0081513     1.0011140   -0.0114171     0.9990922   -0.0114664    -0.0000074    0.0076787 
   0.010442548     0.0001339    0.0082009     1.0011550   -0.0115512     0.9990261   -0.0113933    -0.0000129    0.0077340 
   0.010507384     0.0001215    0.0082538     1.0011390   -0.0116289     0.9990889   -0.0115968    -0.0000078    0.0077744 
   0.010572624     0.0001330    0.0083056     1.0011640   -0.0117219     0.9990195   -0.0115468     0.0000088    0.0078222 
   0.010638268     0.0001332    0.0083548     1.0011690   -0.0117862     0.9990821   -0.0116117    -0.0000048    0.0078747 
   0.010704319     0.0001241    0.0084087     1.0011300   -0.0118643     0.9990706   -0.0117470    -0.0000049    0.0079209 
   0.010770781     0.0001248    0.0084619     1.0011710   -0.0119572     0.9990321   -0.0118688    -0.0000096    0.0079641 
   0.010837656     0.0001273    0.0085194     1.0011820   -0.0119540     0.9990194   -0.0119754     0.0000053    0.0080169 
   0.010904945     0.0001383    0.0085624     1.0011550   -0.0120787     0.9990894   -0.0120054     0.0000037    0.0080612 
   0.010972653     0.0001313    0.0086076     1.0011300   -0.0121276     0.9991018   -0.0120504     0.0000078    0.0081120 
   0.011040780     0.0001245    0.0086680     1.0011300   -0.0121795     0.9990913   -0.0122001     0.0000115    0.0081613 
   0.011109331     0.0001299    0.0087174     1.0011760   -0.0122941     0.9991171   -0.0122429     0.0000064    0.0082086 
   0.011178308     0.0001386    0.0087764     1.0011620   -0.0123546     0.9991353   -0.0122873     0.0000071    0.0082601 
   0.011247712     0.0001372    0.0088283     1.0011540   -0.0124242     0.9991377   -0.0123814     0.0000158    0.0083008 
   0.011317548     0.0001320    0.0088890     1.0011260   -0.0126068     0.9991000   -0.0124442     0.0000174    0.0083475 
   0.011387817     0.0001312    0.0089377     1.0011820   -0.0126323     0.9991257   -0.0125274     0.0000165    0.0084011 
   0.011458523     0.0001251    0.0089975     1.0011720   -0.0127624     0.9991280   -0.0125746     0.0000222    0.0084488 
   0.011529667     0.0001301    0.0090458     1.0011360   -0.0127249     0.9991481   -0.0127205     0.0000245    0.0085096 
   0.011601254     0.0001320    0.0091055     1.0011440   -0.0128587     0.9990853   -0.0127880     0.0000201    0.0085524 
   0.011673284     0.0001265    0.0091570     1.0011530   -0.0129967     0.9991035   -0.0128095     0.0000190    0.0086098 
   0.011745762     0.0001211    0.0092249     1.0011690   -0.0129287     0.9990832   -0.0129924     0.0000287    0.0086590 
   0.011818690     0.0001340    0.0092771     1.0011720   -0.0130167     0.9991018   -0.0130101     0.0000293    0.0087119 
   0.011892071     0.0001358    0.0093389     1.0011470   -0.0131618     0.9991567   -0.0130423     0.0000343    0.0087588 
   0.011965908     0.0001301    0.0093895     1.0011950   -0.0133042     0.9991160   -0.0132059     0.0000332    0.0088102 
   0.012040202     0.0001332    0.0094470     1.0011350   -0.0133492     0.9990918   -0.0132785     0.0000364    0.0088682 
   0.012114958     0.0001324    0.0094976     1.0011670   -0.0134443     0.9990621   -0.0133606     0.0000404    0.0089199 
   0.012190179     0.0001251    0.0095624     1.0011690   -0.0135193     0.9991183   -0.0134814     0.0000446    0.0089711 
   0.012265866     0.0001275    0.0096154     1.0012260   -0.0136117     0.9991353   -0.0136501     0.0000447    0.0090242 
   0.012342023     0.0001307    0.0096803     1.0011970   -0.0137528     0.9990922   -0.0136717     0.0000430    0.0090773 
   0.012418653     0.0001314    0.0097415     1.0012290   -0.0137748     0.9990954   -0.0137488     0.0000483    0.0091362 
   0.012495759     0.0001244    0.0098023     1.0012090   -0.0138830     0.9990898   -0.0138276     0.0000490    0.0091890 
   0.012573344     0.0001261    0.0098660     1.0011810   -0.0139715     0.9991120   -0.0139155     0.0000519    0.0092458 
   0.012651410     0.0001318    0.0099230     1.0012400   -0.0141296     0.9991248   -0.0139961     0.0000572    0.0092949 
   0.012729961     0.0001305    0.0099956     1.0012200   -0.0141214     0.9991013   -0.0139894     0.0000612    0.0093558 
   0.012809000     0.0001336    0.0100487     1.0012360   -0.0142545     0.9991425   -0.0142301     0.0000614    0.0094098 
   0.012888529     0.0001393    0.0101090     1.0012930   -0.0143814     0.9990907   -0.0141701     0.0000620    0.0094682 
   0.012968553     0.0001307    0.0101679     1.0012740   -0.0144292     0.9990239   -0.0144078     0.0000620    0.0095231 
   0.013049073     0.0001299    0.0102222     1.0012230   -0.0144642     0.9990574   -0.0144174     0.0000758    0.0095950 
   0.013130093     0.0001375    0.0102851     1.0011900   -0.0145785     0.9990559   -0.0145034     0.0000752    0.0096503 
   0.013211616     0.0001358    0.0103508     1.0011860   -0.0146214     0.9991105   -0.0146796     0.0000765    0.0097097 
   0.013293645     0.0001358    0.0104167     1.0011920   -0.0147603     0.9991117   -0.0147254     0.0000808    0.0097688 
   0.013376184     0.0001344    0.0104806     1.0012020   -0.0149483     0.9991140   -0.0147401     0.0000814    0.0098305 
   0.013459235     0.0001415    0.0105408     1.0012060   -0.0149085     0.9990850   -0.0149206     0.0000814    0.0098919 
   0.013542802     0.0001281    0.0106074     1.0011430   -0.0150418     0.9990054   -0.0150513     0.0000774    0.0099521 
   0.013626887     0.0001294    0.0106705     1.0012020   -0.0151267     0.9989901   -0.0151706     0.0000816    0.0100119 
   0.013711495     0.0001365    0.0107372     1.0011610   -0.0152300     0.9990700   -0.0151296     0.0000870    0.0100749 
   0.013796628     0.0001295    0.0108093     1.0011510   -0.0153780     0.9990448   -0.0152815     0.0000848    0.0101354 
   0.013882289     0.0001312    0.0108760     1.0011430   -0.0153886     0.9991031   -0.0154330     0.0000964    0.0101980 
   0.013968483     0.0001413    0.0109402     1.0011860   -0.0155167     0.9990824   -0.0155521     0.0000930    0.0102559 
   0.014055211     0.0001471    0.0110078     1.0012080   -0.0156073     0.9991052   -0.0155498     0.0000964    0.0103212 
   0.014142478     0.0001436    0.0110723     1.0012380   -0.0157079     0.9990901   -0.0156475     0.0000991    0.0103771 
   0.014230287     0.0001364    0.0111426     1.0012180   -0.0158483     0.9990681   -0.0158545     0.0000979    0.0104403 
   0.014318641     0.0001433    0.0111992     1.0012190   -0.0159236     0.9990892   -0.0159243     0.0001024    0.0105079 
   0.014407544     0.0001401    0.0112734     1.0012310   -0.0160668     0.9990810   -0.0160092     0.0001098    0.0105648 
   0.014496999     0.0001494    0.0113443     1.0012210   -0.0161234     0.9990484   -0.0160534     0.0001055    0.0106333 
   0.014587009     0.0001467    0.0114171     1.0012120   -0.0161734     0.9990354   -0.0162057     0.0001119    0.0106943 
   0.014677578     0.0001404    0.0114853     1.0011420   -0.0163641     0.9989825   -0.0163565     0.0000999    0.0107574 
   0.014768709     0.0001381    0.0115495     1.0011640   -0.0164357     0.9990166   -0.0164339     0.0001080    0.0108232 
   0.014860406     0.0001462    0.0116169     1.0011450   -0.0164761     0.9990422   -0.0164703     0.0001213    0.0108989 
   0.014952672     0.0001412    0.0116865     1.0012020   -0.0166314     0.9990229   -0.0166363     0.0001182    0.0109609 
   0.015045512     0.0001354    0.0117612     1.0012110   -0.0167137     0.9989713   -0.0167405     0.0001181    0.0110249 
   0.015138927     0.0001395    0.0118406     1.0011970   -0.0168401     0.9989782   -0.0168254     0.0001291    0.0110870 
   0.015232923    -0.0006494    0.0121776     1.0008120   -0.0178776     0.9989840   -0.0169615     0.0000736    0.0111667 
   0.015327502    -0.0007219    0.0123132     1.0005980   -0.0183602     0.9990000   -0.0169714     0.0000684    0.0112427 
   0.015422669     0.0001181    0.0121025     1.0009410   -0.0175685     0.9989272   -0.0172097     0.0001060    0.0113068 
   0.015518426     0.0001261    0.0121788     1.0009130   -0.0176852     0.9989594   -0.0172386     0.0001095    0.0113786 
   0.015614778     0.0001521    0.0122541     1.0009560   -0.0177463     0.9989690   -0.0173640     0.0001184    0.0114382 
   0.015711729     0.0001438    0.0123115     1.0009540   -0.0178974     0.9990003   -0.0175259     0.0001146    0.0115056 
   0.015809281     0.0000922    0.0123961     1.0008780   -0.0179837     0.9989319   -0.0175840     0.0001238    0.0115860 
