! MS46522B
! 1629104/M1: 82820001
! 9/7/2022 4:18:38 PM
! D:\MESURE_MONTURE_07092022\LIGNE_35MM_VIDE.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# GHZ S RI R 50.0
! FREQ.GHZ         S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
   0.001145880     0.0001189    0.0008812     1.0010760   -0.0018482     0.9989219   -0.0016095    -0.0000287    0.0013993 
   0.001152995     0.0001075    0.0009046     1.0011540   -0.0017875     0.9988784   -0.0015327     0.0000029    0.0014455 
   0.001160153     0.0000930    0.0009309     1.0010880   -0.0017379     0.9989222   -0.0015427     0.0000227    0.0014130 
   0.001167357     0.0001289    0.0009155     1.0011000   -0.0018529     0.9989328   -0.0015963    -0.0000244    0.0014296 
   0.001174605     0.0001141    0.0009268     1.0010850   -0.0018123     0.9989347   -0.0015557     0.0000091    0.0014340 
   0.001181898     0.0001254    0.0009363     1.0010420   -0.0017712     0.9988977   -0.0015860    -0.0000123    0.0014477 
   0.001189236     0.0001030    0.0009618     1.0010260   -0.0018858     0.9989517   -0.0016076    -0.0000155    0.0014613 
   0.001196620     0.0000921    0.0009605     1.0009900   -0.0018444     0.9988781   -0.0016907    -0.0000298    0.0014846 
   0.001204049     0.0001032    0.0009775     1.0010350   -0.0018289     0.9989128   -0.0016656     0.0000008    0.0014491 
   0.001211525     0.0001078    0.0009944     1.0011220   -0.0018952     0.9988740   -0.0016040    -0.0000190    0.0014891 
   0.001219047     0.0001338    0.0009965     1.0010850   -0.0017965     0.9988762   -0.0014834    -0.0000100    0.0014923 
   0.001226616     0.0001369    0.0009949     1.0011990   -0.0018538     0.9988781   -0.0017057     0.0000025    0.0014856 
   0.001234232     0.0001109    0.0010086     1.0011560   -0.0019227     0.9988542   -0.0015046    -0.0000042    0.0015110 
   0.001241895     0.0001247    0.0010391     1.0011040   -0.0018489     0.9988062   -0.0015731    -0.0000341    0.0015242 
   0.001249606     0.0001095    0.0010375     1.0011640   -0.0019385     0.9989423   -0.0017006    -0.0000078    0.0015075 
   0.001257365     0.0001357    0.0010197     1.0011090   -0.0019270     0.9989179   -0.0016866    -0.0000164    0.0014814 
   0.001265172     0.0000976    0.0010555     1.0010900   -0.0018804     0.9988584   -0.0017285    -0.0000005    0.0015199 
   0.001273027     0.0001190    0.0010463     1.0011400   -0.0020285     0.9988918   -0.0017744    -0.0000348    0.0014964 
   0.001280931     0.0001184    0.0010545     1.0011530   -0.0019949     0.9989270   -0.0017800    -0.0000251    0.0014998 
   0.001288884     0.0001455    0.0010862     1.0011880   -0.0019440     0.9988721   -0.0017565    -0.0000278    0.0015405 
   0.001296887     0.0001365    0.0010693     1.0012130   -0.0019515     0.9989954   -0.0017935    -0.0000299    0.0015388 
   0.001304939     0.0001455    0.0011026     1.0011210   -0.0019461     0.9989444   -0.0017553    -0.0000012    0.0015602 
   0.001313041     0.0001085    0.0011186     1.0011390   -0.0020149     0.9988601   -0.0018377     0.0000036    0.0015483 
   0.001321194     0.0001593    0.0011223     1.0011290   -0.0020157     0.9988681   -0.0017136    -0.0000418    0.0015564 
   0.001329397     0.0001340    0.0011475     1.0011130   -0.0019737     0.9989239   -0.0018054    -0.0000238    0.0015533 
   0.001337651     0.0001355    0.0011554     1.0011000   -0.0020230     0.9988702   -0.0018427    -0.0000220    0.0015516 
   0.001345956     0.0001205    0.0011849     1.0010530   -0.0019859     0.9988829   -0.0018371    -0.0000247    0.0015733 
   0.001354313     0.0001517    0.0011633     1.0010590   -0.0019806     0.9989698   -0.0018592    -0.0000245    0.0015715 
   0.001362722     0.0001306    0.0011849     1.0011110   -0.0020052     0.9988548   -0.0019780    -0.0000354    0.0015831 
   0.001371183     0.0001171    0.0011651     1.0012940   -0.0020705     0.9989077   -0.0018698    -0.0000059    0.0015698 
   0.001379696     0.0001449    0.0012343     1.0010430   -0.0020210     0.9989194   -0.0018672    -0.0000257    0.0016102 
   0.001388263     0.0001367    0.0012372     1.0011690   -0.0020630     0.9987258   -0.0017679    -0.0000272    0.0016303 
   0.001396882     0.0001294    0.0012386     1.0011440   -0.0020693     0.9988511   -0.0018894    -0.0000354    0.0016374 
   0.001405555     0.0001476    0.0012589     1.0010460   -0.0020929     0.9988194   -0.0019133    -0.0000509    0.0016451 
   0.001414282     0.0001255    0.0012523     1.0011400   -0.0021018     0.9989431   -0.0019780    -0.0000345    0.0016285 
   0.001423063     0.0001379    0.0012393     1.0011960   -0.0021161     0.9988319   -0.0019624    -0.0000393    0.0016393 
   0.001431899     0.0001529    0.0012897     1.0008390   -0.0021036     0.9990358   -0.0019698    -0.0000527    0.0016594 
   0.001440789     0.0001519    0.0012746     1.0011950   -0.0021802     0.9988834   -0.0020024    -0.0000296    0.0016290 
   0.001449735     0.0001517    0.0012827     1.0011570   -0.0020828     0.9988933   -0.0019706    -0.0000406    0.0016438 
   0.001458736     0.0001310    0.0013010     1.0010890   -0.0021857     0.9988787   -0.0019784    -0.0000731    0.0016904 
   0.001467793     0.0001387    0.0013123     1.0011220   -0.0021363     0.9988410   -0.0020091    -0.0000539    0.0016863 
   0.001476907     0.0001459    0.0013220     1.0011230   -0.0022583     0.9989079   -0.0020765    -0.0000362    0.0017009 
   0.001486077     0.0001512    0.0013392     1.0011910   -0.0021683     0.9988503   -0.0020238    -0.0000647    0.0016941 
   0.001495303     0.0001214    0.0013575     1.0012180   -0.0022059     0.9988567   -0.0021461    -0.0000531    0.0016782 
   0.001504588     0.0001446    0.0013405     1.0012500   -0.0021763     0.9988663   -0.0020517    -0.0000433    0.0017212 
   0.001513929     0.0001244    0.0013777     1.0011070   -0.0021566     0.9988473   -0.0021577    -0.0000587    0.0017040 
   0.001523329     0.0001339    0.0013865     1.0011260   -0.0022080     0.9988872   -0.0020712    -0.0000602    0.0017235 
   0.001532787     0.0001443    0.0013906     1.0010980   -0.0022607     0.9988776   -0.0021421    -0.0000599    0.0017441 
   0.001542304     0.0001466    0.0014515     1.0011260   -0.0022478     0.9988343   -0.0021580    -0.0000500    0.0017582 
   0.001551880     0.0001493    0.0014399     1.0011850   -0.0022643     0.9989297   -0.0022081    -0.0000747    0.0017609 
   0.001561516     0.0001422    0.0014295     1.0010590   -0.0022660     0.9988891   -0.0021616    -0.0000731    0.0017781 
   0.001571211     0.0001594    0.0014414     1.0010770   -0.0022652     0.9988979   -0.0021966    -0.0000626    0.0017763 
   0.001580966     0.0001524    0.0014680     1.0010670   -0.0022539     0.9988720   -0.0021482    -0.0000507    0.0017988 
   0.001590782     0.0001637    0.0014737     1.0012590   -0.0023125     0.9989775   -0.0022139    -0.0000484    0.0017923 
   0.001600659     0.0001495    0.0014799     1.0012310   -0.0023361     0.9988802   -0.0022426    -0.0000582    0.0018142 
   0.001610598     0.0001474    0.0015093     1.0011080   -0.0023362     0.9989442   -0.0022794    -0.0000595    0.0018122 
   0.001620598     0.0001849    0.0014766     1.0011830   -0.0022956     0.9989592   -0.0022720    -0.0000719    0.0018313 
   0.001630660     0.0001295    0.0015432     1.0011180   -0.0023656     0.9988258   -0.0022901    -0.0001115    0.0018465 
   0.001640784     0.0001435    0.0015386     1.0011690   -0.0024650     0.9989185   -0.0023436    -0.0000920    0.0018610 
   0.001650972     0.0001469    0.0015515     1.0011650   -0.0024429     0.9989192   -0.0022959    -0.0000889    0.0018612 
   0.001661222     0.0001364    0.0015591     1.0011720   -0.0024106     0.9988729   -0.0023286    -0.0000732    0.0018900 
   0.001671537     0.0001240    0.0015552     1.0011970   -0.0024625     0.9988727   -0.0022400    -0.0000705    0.0018751 
   0.001681915     0.0001598    0.0015891     1.0011590   -0.0024044     0.9988936   -0.0023299    -0.0000876    0.0018984 
   0.001692358     0.0001484    0.0016074     1.0012460   -0.0023724     0.9989592   -0.0023813    -0.0000528    0.0019144 
   0.001702866     0.0001956    0.0016105     1.0012760   -0.0024892     0.9988546   -0.0023747    -0.0000786    0.0019119 
   0.001713438     0.0001484    0.0016133     1.0011620   -0.0025241     0.9989282   -0.0023806    -0.0000736    0.0019235 
   0.001724077     0.0001520    0.0016272     1.0011790   -0.0025340     0.9988769   -0.0023429    -0.0000708    0.0019519 
   0.001734782     0.0001638    0.0016530     1.0012080   -0.0025758     0.9988515   -0.0023616    -0.0000636    0.0019523 
   0.001745553     0.0001709    0.0016464     1.0011400   -0.0025272     0.9989344   -0.0024031    -0.0000804    0.0019495 
   0.001756391     0.0001538    0.0016839     1.0012290   -0.0025574     0.9988974   -0.0024145    -0.0000674    0.0019618 
   0.001767296     0.0001442    0.0016907     1.0011500   -0.0025585     0.9988442   -0.0025212    -0.0000744    0.0019591 
   0.001778269     0.0001614    0.0017010     1.0012540   -0.0026050     0.9987550   -0.0024900    -0.0000645    0.0019916 
   0.001789310     0.0001600    0.0017117     1.0011060   -0.0026071     0.9989167   -0.0024712    -0.0000685    0.0019881 
   0.001800419     0.0001561    0.0017419     1.0011050   -0.0026179     0.9989713   -0.0024956    -0.0000799    0.0020299 
   0.001811598     0.0001740    0.0017478     1.0011490   -0.0025837     0.9988244   -0.0025646    -0.0000765    0.0020275 
   0.001822846     0.0001547    0.0017643     1.0011640   -0.0026348     0.9988667   -0.0025845    -0.0000607    0.0020343 
   0.001834164     0.0001531    0.0017821     1.0011850   -0.0026684     0.9988738   -0.0025261    -0.0000692    0.0020495 
   0.001845552     0.0001664    0.0017827     1.0011690   -0.0027043     0.9988604   -0.0026308    -0.0000896    0.0020519 
   0.001857011     0.0001667    0.0017967     1.0012450   -0.0027489     0.9989484   -0.0026508    -0.0000585    0.0020408 
   0.001868541     0.0001660    0.0018355     1.0012300   -0.0027504     0.9989219   -0.0025827    -0.0000855    0.0020709 
   0.001880142     0.0001683    0.0018306     1.0012940   -0.0027918     0.9989180   -0.0026529    -0.0000953    0.0021095 
   0.001891816     0.0001617    0.0018347     1.0011940   -0.0027307     0.9989150   -0.0026438    -0.0000665    0.0020855 
   0.001903562     0.0001582    0.0018589     1.0012870   -0.0028190     0.9989662   -0.0026883    -0.0000683    0.0021027 
   0.001915381     0.0001811    0.0018806     1.0012810   -0.0027479     0.9990008   -0.0026841    -0.0000770    0.0020970 
   0.001927273     0.0001680    0.0018881     1.0011970   -0.0028276     0.9988307   -0.0027104    -0.0000810    0.0021404 
   0.001939239     0.0001552    0.0018967     1.0011250   -0.0028568     0.9989333   -0.0027812    -0.0001160    0.0021423 
   0.001951280     0.0001691    0.0019205     1.0011470   -0.0027956     0.9988739   -0.0027110    -0.0000694    0.0021597 
   0.001963395     0.0001651    0.0019182     1.0013080   -0.0029856     0.9989592   -0.0027253    -0.0000654    0.0021460 
   0.001975585     0.0001792    0.0019505     1.0011960   -0.0028927     0.9989250   -0.0028036    -0.0001012    0.0021702 
   0.001987852     0.0001800    0.0019686     1.0012860   -0.0029122     0.9987646   -0.0026598    -0.0000842    0.0021877 
   0.002000194     0.0001639    0.0019790     1.0012580   -0.0029379     0.9988918   -0.0028072    -0.0000893    0.0022018 
   0.002012613     0.0001978    0.0019892     1.0011450   -0.0029323     0.9989572   -0.0028541    -0.0000830    0.0022071 
   0.002025109     0.0001865    0.0020041     1.0012520   -0.0029038     0.9988406   -0.0028422    -0.0000845    0.0022308 
   0.002037683     0.0001621    0.0020144     1.0011560   -0.0029736     0.9989161   -0.0029169    -0.0000949    0.0022426 
   0.002050334     0.0001722    0.0020539     1.0011730   -0.0030138     0.9988375   -0.0028243    -0.0000645    0.0022704 
   0.002063065     0.0001542    0.0020661     1.0012310   -0.0030792     0.9988861   -0.0029286    -0.0000930    0.0022810 
   0.002075874     0.0001784    0.0020718     1.0011990   -0.0030534     0.9988183   -0.0028862    -0.0001050    0.0022797 
   0.002088763     0.0001692    0.0020882     1.0011850   -0.0030404     0.9988814   -0.0029901    -0.0001023    0.0022773 
   0.002101732     0.0001503    0.0021211     1.0011100   -0.0030396     0.9988483   -0.0028537    -0.0000814    0.0023017 
   0.002114781     0.0001705    0.0021136     1.0013080   -0.0031526     0.9987997   -0.0029878    -0.0000959    0.0023083 
   0.002127911     0.0001517    0.0021238     1.0011340   -0.0032164     0.9988031   -0.0028955    -0.0000900    0.0023347 
   0.002141123     0.0001850    0.0021654     1.0012160   -0.0031190     0.9988929   -0.0030653    -0.0000929    0.0023402 
   0.002154417     0.0001636    0.0022163     1.0010160   -0.0031675     0.9987783   -0.0029594    -0.0000947    0.0023857 
   0.002167794     0.0001488    0.0021773     1.0013200   -0.0033159     0.9988779   -0.0031428    -0.0000886    0.0023684 
   0.002181253     0.0001877    0.0022082     1.0012210   -0.0031231     0.9988662   -0.0030752    -0.0000916    0.0023858 
   0.002194796     0.0001979    0.0022179     1.0011530   -0.0031206     0.9988620   -0.0031007    -0.0000741    0.0023901 
   0.002208424     0.0001793    0.0022385     1.0011900   -0.0031844     0.9988028   -0.0031016    -0.0000833    0.0024286 
   0.002222136     0.0001699    0.0022545     1.0011760   -0.0032692     0.9988840   -0.0031498    -0.0001066    0.0024233 
   0.002235932     0.0001769    0.0022550     1.0012380   -0.0032854     0.9987953   -0.0031634    -0.0000963    0.0024308 
   0.002249815     0.0002026    0.0022839     1.0012640   -0.0032963     0.9989092   -0.0030941    -0.0000982    0.0024515 
   0.002263784     0.0002084    0.0022674     1.0013490   -0.0033479     0.9988635   -0.0032167    -0.0000883    0.0024675 
   0.002277839     0.0001840    0.0023217     1.0012310   -0.0033530     0.9987514   -0.0030656    -0.0000815    0.0025085 
   0.002291982     0.0001974    0.0023235     1.0012750   -0.0033670     0.9988027   -0.0031164    -0.0000752    0.0024955 
   0.002306213     0.0001942    0.0023484     1.0012360   -0.0033426     0.9988294   -0.0033414    -0.0001180    0.0025387 
   0.002320532     0.0001980    0.0023590     1.0012580   -0.0033925     0.9988428   -0.0032632    -0.0000597    0.0025250 
   0.002334940     0.0001702    0.0023721     1.0012580   -0.0033823     0.9988246   -0.0032670    -0.0000976    0.0025462 
   0.002349437     0.0001916    0.0023953     1.0012320   -0.0034262     0.9987949   -0.0032946    -0.0000925    0.0025524 
   0.002364025     0.0001850    0.0023998     1.0011560   -0.0034464     0.9988322   -0.0033446    -0.0000826    0.0025849 
   0.002378702     0.0001935    0.0024257     1.0012870   -0.0034863     0.9988042   -0.0032881    -0.0000732    0.0026201 
   0.002393472     0.0001955    0.0024524     1.0012100   -0.0034489     0.9988686   -0.0033668    -0.0000829    0.0026107 
   0.002408332     0.0001770    0.0024646     1.0011610   -0.0035144     0.9988616   -0.0033378    -0.0000905    0.0026142 
   0.002423285     0.0001836    0.0024867     1.0011700   -0.0034775     0.9988119   -0.0034560    -0.0000915    0.0026321 
   0.002438331     0.0001753    0.0024829     1.0011380   -0.0035358     0.9990177   -0.0035257    -0.0000720    0.0026262 
   0.002453471     0.0001825    0.0025099     1.0011610   -0.0035013     0.9989942   -0.0034649    -0.0000787    0.0026659 
   0.002468704     0.0001673    0.0025499     1.0011730   -0.0036563     0.9988422   -0.0035001    -0.0000877    0.0026862 
   0.002484032     0.0001870    0.0025578     1.0011690   -0.0036578     0.9987776   -0.0034726    -0.0001010    0.0026955 
   0.002499455     0.0001982    0.0025799     1.0012870   -0.0036133     0.9988258   -0.0034536    -0.0000562    0.0027217 
   0.002514974     0.0001991    0.0025851     1.0012280   -0.0036469     0.9988922   -0.0035590    -0.0000889    0.0027167 
   0.002530589     0.0001952    0.0026116     1.0013040   -0.0037160     0.9988877   -0.0035395    -0.0000582    0.0027409 
   0.002546301     0.0001840    0.0026358     1.0011940   -0.0038000     0.9988739   -0.0036034    -0.0000962    0.0027554 
   0.002562110     0.0001849    0.0026389     1.0012350   -0.0037320     0.9988925   -0.0035680    -0.0000991    0.0027642 
   0.002578018     0.0001936    0.0026668     1.0012390   -0.0037943     0.9988493   -0.0035938    -0.0000751    0.0027945 
   0.002594025     0.0001885    0.0026708     1.0012490   -0.0038330     0.9988041   -0.0036569    -0.0000947    0.0028078 
   0.002610131     0.0001931    0.0026988     1.0012120   -0.0037799     0.9988287   -0.0036733    -0.0000801    0.0028290 
   0.002626337     0.0001798    0.0027078     1.0012170   -0.0038863     0.9988942   -0.0036918    -0.0000644    0.0028430 
   0.002642643     0.0001988    0.0027442     1.0012410   -0.0037984     0.9988199   -0.0037262    -0.0000777    0.0028559 
   0.002659051     0.0001998    0.0027623     1.0011860   -0.0037941     0.9989134   -0.0037556    -0.0000975    0.0028748 
   0.002675561     0.0001796    0.0027581     1.0011880   -0.0039856     0.9989062   -0.0037993    -0.0000759    0.0028822 
   0.002692173     0.0001967    0.0027982     1.0012680   -0.0039121     0.9988109   -0.0037862    -0.0000852    0.0029103 
   0.002708889     0.0001915    0.0027979     1.0013590   -0.0040501     0.9988490   -0.0037956    -0.0000836    0.0029034 
   0.002725708     0.0002022    0.0028105     1.0014560   -0.0039459     0.9988158   -0.0039672    -0.0000883    0.0029308 
   0.002742631     0.0002164    0.0028595     1.0012020   -0.0038047     0.9987863   -0.0038549    -0.0000725    0.0029640 
   0.002759660     0.0002124    0.0028769     1.0011350   -0.0038704     0.9990605   -0.0040483    -0.0000856    0.0029659 
   0.002776794     0.0001670    0.0029078     1.0012300   -0.0041443     0.9988277   -0.0038907    -0.0000729    0.0030050 
   0.002794035     0.0001841    0.0029200     1.0012190   -0.0039719     0.9987547   -0.0040026    -0.0000902    0.0030082 
   0.002811383     0.0002001    0.0029239     1.0012870   -0.0041388     0.9989199   -0.0040273    -0.0000627    0.0030239 
   0.002828838     0.0001951    0.0029529     1.0012110   -0.0040928     0.9989524   -0.0041045    -0.0000885    0.0030375 
   0.002846402     0.0001852    0.0029836     1.0012140   -0.0041646     0.9987832   -0.0040402    -0.0000902    0.0030580 
   0.002864075     0.0002012    0.0029956     1.0011780   -0.0041516     0.9989137   -0.0041755    -0.0000852    0.0030710 
   0.002881858     0.0002078    0.0030065     1.0013340   -0.0042535     0.9988052   -0.0040817    -0.0000835    0.0030960 
   0.002899751     0.0002131    0.0030454     1.0012120   -0.0041966     0.9988545   -0.0041288    -0.0000790    0.0031339 
   0.002917755     0.0001847    0.0030702     1.0012440   -0.0042188     0.9988754   -0.0042038    -0.0000745    0.0031168 
   0.002935871     0.0002030    0.0030792     1.0012790   -0.0043638     0.9988382   -0.0041370    -0.0000801    0.0031319 
   0.002954100     0.0002082    0.0031040     1.0012620   -0.0043074     0.9987747   -0.0042968    -0.0000701    0.0031510 
   0.002972441     0.0002025    0.0031070     1.0013040   -0.0044159     0.9989110   -0.0041307    -0.0000635    0.0031851 
   0.002990897     0.0001954    0.0031501     1.0012800   -0.0043773     0.9987493   -0.0041902    -0.0000777    0.0032124 
   0.003009467     0.0002039    0.0031654     1.0013510   -0.0044262     0.9988436   -0.0042072    -0.0000736    0.0032143 
   0.003028152     0.0002197    0.0031880     1.0012390   -0.0043955     0.9988368   -0.0043138    -0.0000913    0.0032433 
   0.003046954     0.0002002    0.0032067     1.0011790   -0.0044635     0.9987770   -0.0042893    -0.0000928    0.0032725 
   0.003065872     0.0002091    0.0032163     1.0013060   -0.0044752     0.9988443   -0.0044189    -0.0000799    0.0032682 
   0.003084908     0.0001949    0.0032479     1.0013130   -0.0045299     0.9988383   -0.0043705    -0.0000767    0.0032940 
   0.003104061     0.0001975    0.0032753     1.0012240   -0.0045180     0.9988241   -0.0044819    -0.0000784    0.0033160 
   0.003123334     0.0002121    0.0032922     1.0012900   -0.0045946     0.9988778   -0.0045349    -0.0000881    0.0033312 
   0.003142727     0.0002080    0.0033067     1.0012340   -0.0045757     0.9988619   -0.0045039    -0.0000657    0.0033564 
   0.003162239     0.0002145    0.0033454     1.0012240   -0.0045657     0.9988165   -0.0045006    -0.0000776    0.0033891 
   0.003181873     0.0002213    0.0033632     1.0012730   -0.0046674     0.9987420   -0.0045134    -0.0000807    0.0033856 
   0.003201629     0.0001980    0.0033783     1.0013050   -0.0048690     0.9987795   -0.0046163    -0.0000961    0.0034190 
   0.003221508     0.0002143    0.0034116     1.0012470   -0.0047952     0.9987983   -0.0045008    -0.0000689    0.0034374 
   0.003241510     0.0002225    0.0034297     1.0012060   -0.0046856     0.9987950   -0.0046642    -0.0000793    0.0034547 
   0.003261636     0.0002236    0.0034557     1.0012120   -0.0048124     0.9988493   -0.0045835    -0.0000753    0.0034821 
   0.003281887     0.0002178    0.0034698     1.0013010   -0.0048772     0.9988285   -0.0046570    -0.0000642    0.0034959 
   0.003302264     0.0002098    0.0034971     1.0012570   -0.0048847     0.9988244   -0.0047531    -0.0000822    0.0035219 
   0.003322767     0.0002186    0.0035207     1.0013530   -0.0049330     0.9988008   -0.0047142    -0.0000547    0.0035625 
   0.003343398     0.0002323    0.0035417     1.0012950   -0.0048975     0.9988248   -0.0047290    -0.0000827    0.0035667 
   0.003364156     0.0002451    0.0035564     1.0012810   -0.0049246     0.9988303   -0.0048142    -0.0000775    0.0035706 
   0.003385044     0.0002353    0.0035927     1.0013630   -0.0049550     0.9988577   -0.0049399    -0.0000690    0.0036012 
   0.003406061     0.0002234    0.0036210     1.0012450   -0.0049397     0.9988436   -0.0048597    -0.0000659    0.0036202 
   0.003427209     0.0002383    0.0036590     1.0012690   -0.0050356     0.9988054   -0.0049019    -0.0000720    0.0036425 
   0.003448488     0.0002374    0.0036656     1.0012290   -0.0050560     0.9988456   -0.0050211    -0.0000646    0.0036530 
   0.003469899     0.0002297    0.0036875     1.0012300   -0.0051543     0.9988615   -0.0050271    -0.0000759    0.0036667 
   0.003491444     0.0002224    0.0037231     1.0012250   -0.0051077     0.9988671   -0.0050255    -0.0000682    0.0036925 
   0.003513122     0.0002414    0.0037226     1.0012170   -0.0051008     0.9988086   -0.0051158    -0.0000777    0.0037216 
   0.003534934     0.0002511    0.0037548     1.0012210   -0.0052271     0.9988536   -0.0051146    -0.0000658    0.0037489 
   0.003556882     0.0002458    0.0037827     1.0012030   -0.0051615     0.9988924   -0.0051331    -0.0000727    0.0037760 
   0.003578966     0.0002524    0.0037915     1.0012450   -0.0051955     0.9989519   -0.0051649    -0.0000589    0.0037836 
   0.003601188     0.0002769    0.0037945     1.0015510   -0.0053788     0.9987006   -0.0048313    -0.0000450    0.0038178 
   0.003623547     0.0003011    0.0038239     1.0014970   -0.0051690     0.9986023   -0.0050754    -0.0000513    0.0038667 
   0.003646045     0.0002722    0.0038434     1.0012980   -0.0052108     0.9989904   -0.0055000    -0.0000595    0.0038481 
   0.003668683     0.0002466    0.0038443     1.0012120   -0.0055326     0.9990869   -0.0056075    -0.0000834    0.0038606 
   0.003691461     0.0002593    0.0038855     1.0013300   -0.0057049     0.9989171   -0.0054213    -0.0000684    0.0039018 
   0.003714381     0.0002853    0.0039230     1.0012440   -0.0055250     0.9987807   -0.0053641    -0.0000690    0.0039297 
   0.003737443     0.0002796    0.0039354     1.0012220   -0.0053402     0.9988685   -0.0053842    -0.0000653    0.0039654 
   0.003760649     0.0002632    0.0039441     1.0012850   -0.0056375     0.9987943   -0.0054558    -0.0000712    0.0039762 
   0.003783998     0.0002480    0.0039475     1.0013450   -0.0056530     0.9988335   -0.0055459    -0.0000523    0.0039880 
   0.003807492     0.0002368    0.0039987     1.0012340   -0.0056109     0.9988468   -0.0055756    -0.0000613    0.0040378 
   0.003831133     0.0002418    0.0040429     1.0012010   -0.0056395     0.9989153   -0.0055785    -0.0000574    0.0040470 
   0.003854920     0.0002378    0.0040694     1.0011860   -0.0056453     0.9989194   -0.0056046    -0.0000514    0.0040776 
   0.003878854     0.0002406    0.0041013     1.0011920   -0.0057281     0.9989032   -0.0056454    -0.0000496    0.0040986 
   0.003902938     0.0002469    0.0041223     1.0012560   -0.0058093     0.9988617   -0.0057436    -0.0000494    0.0041174 
   0.003927171     0.0002503    0.0041524     1.0012260   -0.0058134     0.9988973   -0.0057145    -0.0000453    0.0041419 
   0.003951554     0.0002441    0.0041754     1.0012020   -0.0058127     0.9989095   -0.0057982    -0.0000548    0.0041784 
   0.003976089     0.0002475    0.0042153     1.0011880   -0.0058146     0.9988802   -0.0058991    -0.0000490    0.0041998 
   0.004000776     0.0002514    0.0042428     1.0012950   -0.0060119     0.9989079   -0.0058408    -0.0000527    0.0042168 
   0.004025616     0.0002658    0.0042520     1.0012920   -0.0059960     0.9989141   -0.0059699    -0.0000485    0.0042448 
   0.004050611     0.0002349    0.0042855     1.0012460   -0.0060420     0.9989056   -0.0059024    -0.0000480    0.0042791 
   0.004075760     0.0002393    0.0042994     1.0012020   -0.0060678     0.9989957   -0.0059901    -0.0000483    0.0042904 
   0.004101066     0.0002522    0.0043468     1.0012420   -0.0060798     0.9988440   -0.0059835    -0.0000581    0.0043137 
   0.004126529     0.0002332    0.0043853     1.0011760   -0.0061037     0.9987951   -0.0059521    -0.0000455    0.0043420 
   0.004152150     0.0002489    0.0044124     1.0012590   -0.0062330     0.9988366   -0.0059716    -0.0000471    0.0043795 
